Terminal Code,Customer site.,Address,Postcode 
T092B030B609G262,ธนาคารออมสิน,ธนาคารออมสิน สาขาตลาดวงศกร(G2) 80/2 ถ.สายไหม แขวงสายไหม เขตสายไหม กรุงเทพฯ 10220 0-2563-5213-15,10220
T091B030B413G262,ธนาคารออมสิน,สาขาหนองบัว(G1) 51 หมู่ที่ 8 ถ.หนองบัว-ชุมแสง ต.หนองบัว อ.หนองบัว จ.นครสวรรค์ 60110,60110
T092B030B741G262,ธนาคารออมสิน,สาขาท่าลี่(G2) 233/4-5 หมู่ที่ 2 ถ.ทรงฆะศิริ ต.ท่าลี่ อ.ท่าลี่ จ.เลย 42140,42140
T092B030B676G262,ธนาคารออมสิน,สาขาภูเรือ(G2) 474 หมู่ที่ 7 ต.หนองบัว อ.ภูเรือ จ.เลย 42160,42160
T091B030B651G262,ธนาคารออมสิน,สาขาภูกระดึง(G1) 41/5 หมู่ที่ 8 ต.ห้วยส้ม อ.ภูกระดึง จ.เลย 42180,42180
T091B030B533G262,ธนาคารออมสิน,สาขาโซ่พิสัย(G1) 509 หมู่ที่ 3 ต.โซ่ อ.โซ่พิสัย จ.บึงกาฬ 38170,38170
T091B030B315G262,ธนาคารออมสิน,สาขาพรเจริญ(G1) 142 หมู่ที่ 7 ถ.พรเจริญ-โซ่พิสัย ต.พรเจริญ อ.พรเจริญ จ.บึงกาฬ 38180,38180
T092B030B098G262,ธนาคารออมสิน,สาขานครพนม(G2) 34 ถ.เฟื่องนคร ต.ในเมือง อ.เมือง จ.นครพนม 48000,48000
T092B030B199G262,ธนาคารออมสิน,สาขาศรีสัชนาลัย(G2) 690 หมู่ที่ 1 ถ.ศรีสัชนาลัย ต.หาดเสี้ยว อ.ศรีสัชนาลัย จ.สุโขทัย 64130,64130
T092B030B055G262,ธนาคารออมสิน,สาขาสวรรคโลก(G2) 66 ถ.จรดวิถีถ่อง ต.เมืองสวรรคโลก อ.สวรรคโลก จ.สุโขทัย 64110,64110
T092B030B410G262,ธนาคารออมสิน,สาขาคลองโพ(G2) 192 ถ.บรมอาสน์ ต.ท่าอิฐ อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์ 53000,53000
T091B030B634G262,ธนาคารออมสิน,สาขามุขศาลา(G1) 9 ถ.มุขศาลา ต.ท่าอิฐ อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์ 53000,53000
T091B030B427G262,ธนาคารออมสิน,สาขาเกษตรสมบูรณ์(G1) 736 หมู่ที่ 1 ถ.เจริญสิน ต.บ้านยาง อ.เกษตรสมบูรณ์ จ.ชัยภูมิ 36120,36120
T092B030B427G262,ธนาคารออมสิน,สาขาเกษตรสมบูรณ์(G2) 736 หมู่ที่ 1 ถ.เจริญสิน ต.บ้านยาง อ.เกษตรสมบูรณ์ จ.ชัยภูมิ 36120,36120
T092B030B882G262,ธนาคารออมสิน,สาขาเทพสถิต(G2) 997-998 หมู่ที่ 1 ต.วะตะแบก อ.เทพสถิต จ.ชัยภูมิ 36230,36230
T091B030B689G262,ธนาคารออมสิน,สาขาห้าแยกโนนไฮ(G1) 270/16-17 หมู่ที่ 6 ถ.ชัยภูมิ-สีคิ้ว ต.ในเมือง อ.เมืองชัยภูมิ จ.ชัยภูมิ 36000,36000
T091B030B698G262,ธนาคารออมสิน,สาขาคอนสวรรค์(G1) 44/8 หมู่ที่ 13 ถ.ลาดใหญ่-แก้งคร้อ ต.คอนสวรรค์ อ.คอนสวรรค์ จ.ชัยภูมิ 36140,36140
T092B030B819G262,ธนาคารออมสิน,สาขาปลาปาก(G2) 151 หมู่ที่ 2 ถ.ปลาปาก-โนนชมภู ต.ปลาปาก อ.ปลาปาก จ.นครพนม 48160,48160
T091B030B903G262,ธนาคารออมสิน,สาขาบิ๊กซี มุกดาหาร(G1) ห้างบิ๊กซี ซูเปอร์เซ็นเตอร์ (สาขามุกดาหาร) เลขที่ 77/11 ถ.ชยางกูร ต.มุกดาหาร อ.เมืองมุกดาหาร จ.มุกดาหาร 49000,49000
T091B030B204G262,ธนาคารออมสิน,สาขาวังทอง(G1) 517 หมู่ที่ 1 ต.วังทอง อ.วังทอง จ.พิษณุโลก 65130,65130
T092B030B903G262,ธนาคารออมสิน,สาขาบิ๊กซี มุกดาหาร(G2) ห้างบิ๊กซี ซูเปอร์เซ็นเตอร์ (สาขามุกดาหาร) เลขที่ 77/11 ถ.ชยางกูร ต.มุกดาหาร อ.เมืองมุกดาหาร จ.มุกดาหาร 49000,49000
T091B030B646G262,ธนาคารออมสิน,สาขาเทสโก้โลตัส เพชรบูรณ์(G1) ห้างสรรพสินค้า เทสโก้โลตัส เพชรบูรณ์ 929 หมู่ที่ 2 ต.สะเดียง อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์ 67000,67000
T092B030B286G262,ธนาคารออมสิน,สาขาโพนทอง(G2) 78 หมู่ที่ 2 ถ.นิคมดำริห์ ต.แวง อ.โพนทอง จ.ร้อยเอ็ด 45110,45110
T091B030B210G262,ธนาคารออมสิน,สาขาตะพานหิน(G1) 22-28 ถ.แดงทองดี ต.ตะพานหิน อ.ตะพานหิน จ.พิจิตร 66110,66110
T091B030B758G262,ธนาคารออมสิน,สาขาชุมพลบุรี(G1) 334/2-3 หมู่ที่ 1 ต.ชุมพลบุรี อ.ชุมพลบุรี จ.สุรินทร์ 32190,32190
T091B030B755G262,ธนาคารออมสิน,สาขามหาชนะชัย(G1) 260 หมู่ที่ 8 ถ.เรืองแสนกรรฐ์ ต.ฟ้าหยาด อ.มหาชนะชัย จ.ยโสธร 35130,35130
T092B030B092G262,ธนาคารออมสิน,สาขายโสธร(G2) 208 ถ.แจ้งสนิท ต.ในเมือง อ.เมืองยโสธร จ.ยโสธร 35000,35000
T091B030B384G262,ธนาคารออมสิน,สาขาโคกโพธิ์(G1) 120 หมู่ที่ 7 ถ.เพชรเกษม ต.โคกโพธิ์ อ.โคกโพธิ์ จ.ปัตตานี 94120,94120
T091B030B357G262,ธนาคารออมสิน,สาขาสายบุรี(G1) 4/1 ถ.สุริยะ ต.ตะลุบัน อ.สายบุรี จ.ปัตตานี 94110,94110
T091B030B933G262,ธนาคารออมสิน,สาขาสุริยะประดิษฐ์(G1) 153/4-5 ถ.สุริยะประดิษฐ์ ต.บางนาค อ.เมืองนราธิวาส จ.นราธิวาส 96000,96000
